,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Name,sub_catagory,description,catagory
302,302.0,302.0,302.0,302.0,14.0,,,,Chicken Shami Kebab ,,"Key Ingredients: Oil, Cumin Seeds, Cloves, Black Peppercorns, Cinnamon, Coriander Seeds, Ajwain, Red Chilli Whole, Chilli Flakes, Boneless Chicken, Salt, Water, Ginger, Green Chilli, Garlic, Coriander Leaves , Mint Leaves , Egg",meat
303,303.0,303.0,303.0,303.0,15.0,,,,Mutton Shami Kebab ,,"Key Ingredients: Mutton Keema, Chana Dal, Ghee, Cinnamon Stick, Mace , Cloves, Bay Leaf , Green Cardamoms, Black Peppercorns, Brown Cardamom, Salt, Red Chilli Powder, Water, Onion, Green Chilli , Lemon",meat
304,304.0,304.0,304.0,304.0,16.0,,,,Mutton Beliram ,,"Key Ingredients: Mutton, Desi Ghee, Coriander Seeds, Curd, Onion, Ginger, Garlic, Red Chilli Powder, Cloves, Green Cardamom, Black Peppercorn, Cinnamon, Salt, Fresh Coriander",meat
305,305.0,305.0,305.0,305.0,17.0,,,,Keema Matar Masala ,,"Key Ingredients: Ground meat: Chicken/Mutton/Turkey or Lamb, Red onion paste, Ginger-garlic paste, Onion powder, Lime juice (freshly squeezed), Red chili powder, Dry red chilis, Roma Tomatoes (diced), Spice mix of Turmeric, Red Chili Powder, Coriander powder, Cumin Powder, salt and Garam Masala. (1 tsp of each made into a paste with water), Cilantro, Mustard oil to cook, Salt, Sugar, Green peas, Hot water",meat
306,306.0,306.0,306.0,306.0,18.0,,,,Quail Legs With Tamarind Glaze And Fig Chutney ,,,meat
307,307.0,307.0,307.0,307.0,19.0,,,,Laal Duck Mole ,,,meat
308,308.0,308.0,308.0,308.0,20.0,,,,Lagan Ka Gosht ,,"Key Ingredients: Lamb Leg (Boneless, cut into 2 inch cubes), Ginger Paste, Red Chilli Powder, Yoghurt (Whisk well) , Salt, Clarified Butter (Desi Ghee)	, Onions, Gram Flour, Green Cardamom Powder, Cumin Seed Powder	, Black Pepper Powder (Kaalimirch), Clove Powder (Lavang), Nutmeg (Jaiphal), Mint Leaves, Fresh Coriander Leaves, Lemon Juice, Ginger",meat
309,309.0,309.0,309.0,309.0,21.0,,,,Rampuri Korma ,,"Key Ingredients: Lamb Shoulder (Boneless, cut into 2 inch cubes), Clarified Butter (Desi Ghee), Green Cardamom, Cinnamon, Cloves, Onions (Thin Slice), Garlic Paste,  Ginger Paste	, Salt , Coriander Seed Powder, Yoghurt (Whisk well), Red Chilli Powder, Roasted Cashew, Green Cardamom Powder (Chotti Elaichi), Black Pepper Powder, Mace Powder (Javitri), Rose Water (Gulaabjal),  Saffron",meat
310,310.0,310.0,310.0,310.0,22.0,,,,Dhaba Raan ,,"Key Ingredients: Mutton leg, Ginger garlic paste, Nutmeg powder, Red chili powder, Salt, Refined oil, Green Cardamoms, Black Cardamoms, Mace, Brown Onion paste, Curd, Javitri Elaichi Powder, Black pepper powder, Garam Masala Powder",meat
311,311.0,311.0,311.0,311.0,23.0,,,,Balti Meat ,,"Key Ingredients: Refined oil, Black cardamoms, Green cardamoms, Mace, Clove, Cinnamon stick, Black pepper corn, Ginger garlic paste, Ginger, Green chilies, Mutton curry cut, Brown onion paste, Salt, Kashmiri red chili powder, Tomato Puree, Garam masala powder, Coriander powder, Cumin powder",meat
312,312.0,312.0,312.0,312.0,24.0,,,,Coffee Marinated Mutton Chops ,,"Key Ingredients: mutton chops, espresso, honey, balsamic Vinegar, rosemary, pink peppercorns (crushed), olive oil, salt",meat
313,313.0,313.0,313.0,313.0,25.0,,,,Tawa Mutton ,,"Key Ingredients: Mutton Chunks boneless, Ginger garlic paste, Brown onion paste, Oil,  Salt, Desi ghee, onion, garlic,  ginger,  green chilies,  tomatoes, Kashmiri Chili powder, Coriander powder,  Cumin powder,  Black pepper powder,  Garam Masala Powder,  Coriander",meat
314,314.0,314.0,314.0,314.0,26.0,,,,Tandoori Malai Bater (Quail) ,,"Key Ingredients: whole bater. approx. 100 - 110 gms each,  lemons , Salt,  Ginger Paste,  Garlic Paste, Green Chili Paste,  Hung curd,  Javitri Powder,  White Pepper Powder,  Green cardamom,  Cashew nut Paste,  Processed cheese(Grated Parmesan Cheese), Fresh Cream, refined oil,  Chaat Masala",meat
315,315.0,315.0,315.0,315.0,27.0,,,,Atta Rann ,,,meat
316,316.0,316.0,316.0,316.0,28.0,,,,Khade Masale Ki Chaap ,,,meat
317,317.0,317.0,317.0,317.0,29.0,,,,Nihari Mutton ,,,meat
318,318.0,318.0,318.0,318.0,30.0,,,,Maas Ke Soole (Barbecued Lamb) ,,,meat
319,319.0,319.0,319.0,319.0,31.0,,,,Lamb Saute With Pasta ,,,meat
320,320.0,320.0,320.0,320.0,32.0,,,,Gosht Ke Sev (Mutton Kebab) ,,,meat
321,321.0,321.0,321.0,321.0,33.0,,,,Maas Kohlapuri ,,,meat
322,322.0,322.0,322.0,322.0,34.0,,,,Barrah Kebab ,,,meat
323,323.0,323.0,323.0,323.0,35.0,,,,Sali Boti (Parsi Meat Dish) ,,"Key Ingredients: Mutton (wash and cut into very small cubes), Ghee or oil, Tomatoes, Onions, Green chillies, Coriander leaves, Chilli powder, Turmeric powder, Ginger-garlic paste, Water, Vinegar, Jaggery, Salt, Potatoes, Oil ",meat
324,324.0,324.0,324.0,324.0,36.0,,,,Bhuni Raan ,,"Key Ingredients: Mutton leg, Oil, Salt, Malt vinegar, Ginger piece (ground into paste), Garlic cloves (ground into paste), Cumin powder, Coriander powder, Garam masala, Red chilli powder, Yogurt",meat
325,325.0,325.0,325.0,325.0,37.0,,,,Safed Maas ,,,meat
326,326.0,326.0,326.0,326.0,38.0,,,,Lamb Stew ,,,meat
327,327.0,327.0,327.0,327.0,39.0,,,,Grilled Lamb Chops ,,,meat
328,328.0,328.0,328.0,328.0,40.0,,,,Barbecued Leg Of Lamb ,,,meat
329,329.0,329.0,329.0,329.0,41.0,,,,Prawn And Pork On Sugarcane Sticks ,,,meat
330,330.0,330.0,330.0,330.0,42.0,,,,Mach Shami ,,,meat
331,331.0,331.0,331.0,331.0,43.0,,,,Kabargah (Fried Meat Ribs) ,,,meat
332,332.0,332.0,332.0,332.0,44.0,,,,Methi Maas ,,,meat
333,333.0,333.0,333.0,333.0,45.0,,,,Banjari Gosht ,,,meat
334,334.0,334.0,334.0,334.0,46.0,,,,Mutton Shashlik ,,,meat
335,335.0,335.0,335.0,335.0,47.0,,,,Sheesh Kebab ,,,meat
336,336.0,336.0,336.0,336.0,48.0,,,,Paya Curry ,,"Key Ingredients: Sheep's trotters, Rice flour, Lemon juice, Ghee, Cumin seeds, Onions, Ginger paste, Garlic paste, Tomatoes, Green chilli, Chilli powder, Turmeric powder, Garam masala, Salt",meat
337,337.0,337.0,337.0,337.0,49.0,,,,Gosht Ka Achaar ,,,meat
338,338.0,338.0,338.0,338.0,50.0,,,,Marinated Kebab ,,,meat
339,339.0,339.0,339.0,339.0,51.0,,,,Tray Roast Leg Of Lamb ,,"Key Ingredients: लैंब लेग, साबुत धनिया, लहसुन (छीलकर कटा हुआ), हरा धनिया, छोले (उबालकर पानी निकाल लें।), नमक, पीसी मिर्च, नींबू का रस, हंग कर्ड , छोटे शलगम , स्कॉश, लहसुन बल्ब, जैतून का तेल",meat
340,340.0,340.0,340.0,340.0,52.0,,,,Nazuk Gosht Ki Seekh ,,"Key Ingredients: लैंब लेग (बोनलेस), किडनी फैट, ब्राउन प्याज, अदरक, लहसुन, प्याज, ताजा हरा धनिया, लाल मिर्च पाउडर, गरम मसाला, नमक, घी",meat
341,341.0,341.0,341.0,341.0,53.0,,,,Nadru Shammi Kebab ,,"Key Ingredients: कमल ककड़ी, चना दाल, चाट मसाला, ताजा धनिया, गरम मसाला, हरी मिर्च, प्याज, लाल मिर्च पाउडर, चना दाल पाउडर, नमक, तेल",meat
342,342.0,342.0,342.0,342.0,54.0,,,,Mutton Pepper Fry ,,"Key Ingredients: लैंब करी कट, पैपर पाउडर, रिफाइंड तेल, सौंफ पाउडर, गरम मसाला, तेजपत्ता, कढ़ीपत्ता, प्याज, टमाटर, घी, नमक, लाल मिर्च पाउडर, हल्दी पाउडर, अदरक-लहसुन का पेस्ट, हरा धनिया",meat
343,343.0,343.0,343.0,343.0,55.0,,,,Mutton Rada ,,"Key Ingredients: सरसों का तेल, प्याज , अदरक लहसुन पेस्ट, टमाटर, मटन (मीडियम टुकड़ों में कटा हुआ), नमक, हल्दी, चिली पाउडर, गरम मसाला",meat
344,344.0,344.0,344.0,344.0,56.0,,,,Nihari Mutton ,,"Key Ingredients: मटन लेग्स, तेल, प्याज , अदरक, हल्दी, धनिया पाउडर, लाल मिर्च पाउडर, दालचीनी पाउडर, नमक, लौंग, बड़ी इलाइली, मैरो बोन, नींबू का रस, हरा धनिया, पुदीने के पत्ते",meat
345,345.0,345.0,345.0,345.0,57.0,,,,Mutton Kadai ,,"Key Ingredients: मटन के टुकड़े (धोकर सूखा लें), अदरक का पेस्ट, लहसुन का पेस्ट, प्याज का पेस्ट, तेल, जीरा, गरम मसाला, नमक, हल्दी पाउडर, धनिया पाउडर, टमाटर ",meat
346,346.0,346.0,346.0,346.0,58.0,,,,Tawa Mutton ,,"Key Ingredients: मटन चंक्स बोनलेस, अदरक लहसुन का पेस्ट, ब्राउन प्याज पेस्ट, तेल, नमक, देसी घी, प्याज, लहसुन, अदरक, हरी मिर्च, टमाटर, कशमिरी लाल मिर्च, धनिया पाउडर, जीरा पाउडर, कालीमिर्च पाउडर, गरम मसाला पाउडर, हरा धनिया",meat
347,347.0,347.0,347.0,347.0,59.0,,,,Mutton Beliram ,,"Key Ingredients: मटन, देसी घी, साबुत धनिया, दही, प्याज, अदरक, लहसुन, लाल मिर्च पाउडर, लौंग, हरी इलाइची, दालचीनी स्टिक, नमक, ताजा हरा धनिया",meat
348,348.0,348.0,348.0,348.0,60.0,,,,Bamboo Biryani ,,"Key Ingredients: चिकन, नमक, कालीमिर्च पाउडर, हल्दी पाउडर, लाल मिर्च पाउडर, धनिया पाउडर, जीरा, बिरयानी मसाला, अदरक , लहसुन की कलियां, हरा धनिया , पुदीने के पत्ते, दही, बासमती चावल, घी/तेल, साबुत मसाले, केसर का पानी, प्याज ",meat
349,349.0,349.0,349.0,349.0,61.0,,,,Awadhi Gosht Korma ,,"Key Ingredients: मटन, रिफाइंड तेल, हरी इलाइची, साबुत दालचीनी, बड़ी इलाइची, तेजपत्ता, हल्दी पाउडर, पानी, अदरक-लहसुन का पेस्ट, धनिया पाउडर, लाल मिर्च पाउडर, लहसुन (कुटा हुआ), प्याज, दही, गुलाब जल, गरम मसाला, जायफल-धनिया पाउडर, केसर, नमक, इत्र, आटा , हरा धनिया, अदरक  ",meat
350,350.0,350.0,350.0,350.0,62.0,,,,Braised Lamb Shanks ,,"Key Ingredients: लैंग शैंक्स, जैतून का तेल, प्याज, गाजर, सेलेरी स्टिक, लहसुन, व्हाइट वाइन, लैंब स्टॉक, व्हाइट वाइन, रोजमेरी, टोमैटा प्यूरी",meat
351,351.0,351.0,351.0,351.0,63.0,,,,Mutton Kathi Roll ,,"Key Ingredients: मटन (बोनलेस), अदरक लहसुन पेस्ट, नमक, हल्दी पाउडर, लाल मिर्च पाउडर, धनिया पाउडर, जीरा पाउडर, हरी मिर्च, तेल, पानी, चपाती , अंडे , प्याज , हरा धनिया, चाट मसाला",meat
352,352.0,352.0,352.0,352.0,64.0,,,,Irish Winter Stew ,,"Key Ingredients: मटन (बोनलेस), आलू, गाजर, प्याज, जैतून का तेल, मैदा , मक्खन, जीरा, थाइम की टहनी, लहसुन की कलियां, हरा प्याज , डार्क आइरिश बियर, दालचीनी स्टिक, नमक और कालीमिर्च",meat
353,353.0,353.0,353.0,353.0,65.0,,,,Keema Matar ,,"Key Ingredients: मीट कीमा, हरे मटर, घी , जीरा , लौंग , दालचीनी, कालीमिर्च, बड़ी इलाइची, तेजपत्ता, प्याज, अदरक पेस्ट, लहसुन पेस्ट, टमाटर, नमक, धनिया पाउडर, हल्दी, लाल मिर्च पाउडर, हरा धनिया ",meat
354,354.0,354.0,354.0,354.0,66.0,,,,Meat Lovers Pizza ,,"Key Ingredients: बाजरे का आटा, साबूदाने का आटा, सोया मिल्क, लहसुन पाउडर, बेकिंग पाउडर, नमक, टोमैटो सॉस, मॉजरेला चीज, प्रॉस्क्रीटो, पैपररॉनी, चिकन सलामी, सलामी मिलानो, रोजमैरी, जैतून का तेल",meat
355,355.0,355.0,355.0,355.0,67.0,,,,Hokh Hund Mutton Kofte ,,"Key Ingredients: उबालकर धूप में सूखे पत्ते , लैंब बॉल्स (उबली हुई और डीप फ्राई), प्याज, लहसुन, हरी इलाइची, बड़ी इलाइची, कसूरी मेथी, देगी मिर्च, सौंफ पाउडर, धनिया पाउडर, हल्दी पाउडर, नमक, सरसों का तेल, देसी घी",meat
356,356.0,356.0,356.0,356.0,68.0,,,,Chaamp Kaalimirch ,,"Key Ingredients: लैंब चॉप्स , नींबू का रस, लहसुन का पेस्ट , अदरक का पेस्ट, लाल मिर्च पाउडर, हरी इलाइची पाउडर, जायफल, नमक, देसी घी, लहसुन, शाही जीरा, धनिया पाउडर, बादाम , दही, लैंब स्टॉक, नमक , कालीमिर्च , मेथी पत्तों का पाउडर, गुलाब की पंखुड्डियों का पाउडर, लौंग पाउडर, पुदीने के पत्ते, हरा धनिया, डेयरी क्रीम",meat
357,357.0,357.0,357.0,357.0,69.0,,,,Bengali Lamb Curry ,,"Key Ingredients: लैंब के पीस, दही, हल्दी पाउडर, कैस्टर शुगर, लाल मिर्च पाउडर, सरसों का तेल, प्याज, अदरक पेस्ट, लहसुन पेस्ट, हरी मिर्च, सरसों के दाने, बादाम ",meat
358,358.0,358.0,358.0,358.0,70.0,,,,Marchwangan Korma ,,"Key Ingredients: मीट, पानी, देसी घी, नमक, लहसुन, हरी इलाइची, लौंग, कशमिरी लाल मिर्च पाउडर, बड़ी इलाइची, हल्दी पाउडर, दालचीनी स्टिक, अदरक पाउडर, मवल फूल , काला जीरा, पुदीने के पत्ते",meat
359,359.0,359.0,359.0,359.0,71.0,,,,Mutton Ghee Roast ,,"Key Ingredients: घी, मटन, प्याज, नमक, हल्दी पाउडर, अदरक पेस्ट, लहसुन पेस्ट, लाल मिर्च पाउडर, जीरा, साबुत धनिया, सरसों के दाने, सौंफ, लौंग , दालचीनी स्टिक, तेजपत्ता, कशमिरी मिर्च, कालीमिर्च ",meat
360,360.0,360.0,360.0,0.0,,,,,Tray Roast Leg Of Lamb ,seafood,"Key Ingredients: Leg of lamb , Coriander seeds, Garlic( Peeled and chopped), Coriander , Chick peas (boiled and drain), Salt, Ground pepper, Lemon juice, Hung curd, Baby turnip, Squash , Cheery tomatoes, Red onion, Garlic bulb, Ground cumin, Olive oil",
361,361.0,361.0,361.0,1.0,,,,,Andhra Pan Fried Pomfret ,seafood,"Key Ingredients: white pomfret fish, sunflower refined ooil, red chilli powder, salt, turmeric powder, ginger-garlic paste, Lemon (juiced), cumin powder, coriander powder, garam masala, Green chilli, curry leaves, coriander",
362,362.0,362.0,362.0,2.0,,,,,Malabari Fish Curry ,seafood,"Key Ingredients: sear fish, coconut, ginger, pureed tamarind, salt, powdered turmeric, green chillies, red chilli powder, shallots",
363,363.0,363.0,363.0,3.0,,,,,Korean Bibimbap ,seafood,"Key Ingredients: carrot, yellow and green zucchini, bell pepper, pok choy, spinach, chicken, prawns, jasmine rice, soya sauce, sesame oil, pepper, salt, garlic, ginger, egg, For Gochujang Sauce:, gochujang paste, garlic , chilli paste, sugar",
364,364.0,364.0,364.0,4.0,,,,,Ca Cang Kho ,seafood,"Key Ingredients: dice onion, minced garlic, fresh coriander, spring onion, sole fish slice, dark soya sauce, black pepper (crushed), oyster sauce, oil, tempura flour",
365,365.0,365.0,365.0,5.0,,,,,Yera Sukha ,seafood,"Key Ingredients: stone flower, star anise, dry red chilli, onion, tomato, curry leaves, ginger-garlic paste, turmeric powder, red chilli powder, coriander powder, garam masala powder, salt, oil, jumbo prawn, capsicum (red and yellow)",
366,366.0,366.0,366.0,6.0,,,,,Portugese Fish Stew ,seafood,"Key Ingredients: sole fillet (you can also do 2/3 types of fish), large shrimps (optional), potatoes (peeled), onions (cut into slices), garlic cloves, red capsicum (can use green also), parsley or coriander (choose the herb that most suits your taste buds), Few dashes of hot sauce, paprika, olive oil, white wine, rock salt",
367,367.0,367.0,367.0,7.0,,,,,Tulsi Ajwain Ka Mahi Tikka ,seafood,"Key Ingredients: river sole fish, basil paste, ajwain, ginger and garlic paste, green chilli paste, garam masala powder, cardamom powder, hung curd, dairy cream, salt, mustard oil, kasuri methi, lemon juice",
368,368.0,368.0,368.0,8.0,,,,,Malabar Fish Curry ,seafood,"Key Ingredients: Whole coriander seeds, Whole red chilli, Coconut oil, Mustard seeds, Onion, Curry leaf, Coconut milk, Tamarind pulp, Coriander, Seabass fish curry cuts",
369,369.0,369.0,369.0,9.0,,,,,Surmai Curry With Lobster Butter Rice ,seafood,"Key Ingredients: Tamarind, Red chilli powder, Turmeric powder, Salt, Fresh coconut, Onion, Garlic cloves, Coriander seeds, Fenugreek seeds, Red chilli powder, Turmeric powder, Tamarind (lemon sized), Butter, Lobster (de-shell and devein and make a small cube), Salt and lime, Surmai",
370,370.0,370.0,370.0,10.0,,,,,Seared Salmon In Tabasco Butter ,seafood,"Key Ingredients: Butter, Tabasco, Chives, Salt, Salmon fillet, Olive oil, Sea salt",
371,371.0,371.0,371.0,11.0,,,,,"Risotto Lobster With Parmesan Egg Pancake, Confit Tomatoes And Coral Tuille ",seafood,"Key Ingredients: Lobster shell, Carrot, Leeks, Garlic cloves, Tomato paste, Bay leaf, Peppercorn, Water, Lobster meat, Arborio rice, Onion, Leeks, Lobster stock, Parmesan cheese, Cream, Salt, Olive oil, Egg, Parmesan, Flour, Milk, Parsley, Salt, Cherry tomatoes, Garlic pods, Olive oil, Water, Oil, Flour, Salt",
372,372.0,372.0,372.0,12.0,,,,,Fish Skewers With Coriander And Red Wine Vinegar Dressing ,seafood,"Key Ingredients: Sea bass fillets, Olive oil (for grilling), Red wine vinegar, Sugar, Extra virgin olive oil, Garlic clove, Coriander, Bamboo skewers",
373,373.0,373.0,373.0,13.0,,,,,Seafood Rock Filler ,seafood,"Key Ingredients: Baked tart of mixed sea food served with phyllo fruit bowl, Savory tart shell (semi baked), Mixed sea food, Mornay sauce, Assorted herb and seasoning, Phyllo pastry, Assorted seasonal fruit",
374,374.0,374.0,374.0,14.0,,,,,Morning Greed ,seafood,"Key Ingredients: Panini bread, Mint peas mash, Ricotta crumble, Eggs (scrambled), Smoked salmon, Caper berry, Sour cream",
375,375.0,375.0,375.0,15.0,,,,,Shrimp &amp; Cilantro Ceviche ,seafood,"Key Ingredients: Prawns, Gherkin, Onion, Cilantro, Mix bell pepper, Tiger milk, Sweet corn, Sea salt, Black pepper, Green lemon juice, Cherry tomato, Edible flower, Coriander stems, Celery stalks, Garlic, Ginger, Red onion, Lemon juice, Sea salt, Black pepper",
376,376.0,376.0,376.0,16.0,,,,,Saewoo Bokumbop (Shrimp Fried Rice) ,seafood,"Key Ingredients: Cooked rice, Shrimp (de-veined, Onion, Cooked green peas, Green onion, Egg (scrambled), Vegetable oil/butter, Soy sauce, Sesame oil, Salt, Pepper",
377,377.0,377.0,377.0,17.0,,,,,Exotic Lovers Roll ,seafood,"Key Ingredients: Juice of Lemon, Avocado (pitted and sliced into 1/4-inch thick pieces), Nori, Sesame seeds (toasted), Cucumber (seeded, and cut into matchstick-size pieces), Crabsticks (cut into pieces), Salmon roe (egg), Ginger (pickled), Wasabi, Soy sauce, Sushi rice (ingredients below), Sushi or short grain rice, Water, Rice vinegar, Sugar, Salt",
378,378.0,378.0,378.0,18.0,,,,,Goan Prawn Curry &amp; Baked Rice Canapes ,seafood,"Key Ingredients: Jeera whole, Coriander seeds, Kashmiri Chilly, Garlic, Ginger, Green chillies, Kokum, Coconut, Onion, Tomatoes, Coriander, Prawns, Salt, Turmeric powder, Garlic paste, Asafoetida, Refined oil, Ginger paste, Goan Rice, Coconut milk, Green chillies, Fresh coconut, Hing, Refined oil, Coriander leaves, Basmati Rice, Coconut milk, Green chillies, Coconut milk, Coconut, Salt, Green chillies, Curry leaf, Lecite",
379,379.0,379.0,379.0,19.0,,,,,Bihari Fish Curry ,seafood,"Key Ingredients: rohu fish, salt, turmeric powder, chilli powder, oil, garlic , green chillies, mustard seeds, black peppercorns, cumin seeds, whole red chillies, fenugreek seeds, tomatoes, mustard oil, bay leaves, water, garam masala, coriander leaves",
380,380.0,380.0,380.0,20.0,,,,,Fish With Jamun Sauce ,seafood,"Key Ingredients: jamun, sugar, chilli, Garlic cloves (minced), cumin (powdered), fish fillet (pomfret (or any white fish), semolina, salt, Wilted spinach",
381,381.0,381.0,381.0,21.0,,,,,Prawn Pie ,seafood,"Key Ingredients: Oil, Prawns, Onion, Flour, Heavy cream, Salt and Pepper, All-purpose flour, Salt, Butter, Ice Cold Water, Egg",
382,382.0,382.0,382.0,22.0,,,,,Beer Batter Fish Fingers ,seafood,"Key Ingredients: River Sole Fish (cut in thin strips), Garlic Paste, Salt , Lime Juice, Beer, Flour, Cornflour, White Pepper, Eggs, Mustard",
383,383.0,383.0,383.0,23.0,,,,,Malabar Fish Biryani ,seafood,,
384,384.0,384.0,384.0,24.0,,,,,Prawn And Litchi Salad ,seafood,"Key Ingredients: prawns (shelled and cleaned), spring onions, mango flesh, litchis (deseeded), chilli flakes, lemon (for lemon juice), olive oil, peanuts (to garnish), salt",
385,385.0,385.0,385.0,25.0,,,,,"Steamed John Dory, Flavours Of India ",seafood,,
386,386.0,386.0,386.0,26.0,,,,,Masor Tenga ,seafood,,
387,387.0,387.0,387.0,27.0,,,,,Prawn Curry (Awadhi Style) ,seafood,,
388,388.0,388.0,388.0,28.0,,,,,Tawa Surmai ,seafood,"Key Ingredients: Surmai (king fish steaks) 3 pieces, Lemons,  Salt, Red Chili Powder, Turmeric Powder, Ginger Paste, Garlic Paste,  Mustard Oil, for frying,  Refined Oil",
389,389.0,389.0,389.0,29.0,,,,,Shrimp Tellicherry Biryani ,seafood,,
390,390.0,390.0,390.0,30.0,,,,,Sesame And Coriander Crusted Basa ,seafood,,
391,391.0,391.0,391.0,31.0,,,,,Pesto Fish Kebabs ,seafood,,
392,392.0,392.0,392.0,32.0,,,,,Chemeen Thoren ,seafood,"Key Ingredients: Prawn, Red chilli powder, Turmeric, Coconut oil, Curry leaves, Onion, Cumin seeds, Coconut, Ginger & garlic paste, Salt & tamarind/lemon juice",
393,393.0,393.0,393.0,33.0,,,,,Prawn Tikka Masala ,seafood,"Key Ingredients: Jumbo prawns (deveined and cleaned), Lemon, Salt, Chilli powder, Ginger-garlic paste, Curd, Cream, Onions, Tomatoes (pureed), Chilli powder (Kashmiri chili powder), Salt, Turmeric, Cumin seeds, Garam masala powder, Ginger-garlic paste, Butter, Oil, Tandoori masala (for color) *optional",
394,394.0,394.0,394.0,34.0,,,,,Goan Prawn Curry With Raw Mango ,seafood,,
395,395.0,395.0,395.0,35.0,,,,,Machcha Besarou ,seafood,,
396,396.0,396.0,396.0,36.0,,,,,Meen Mulligatanni ,seafood,,
397,397.0,397.0,397.0,37.0,,,,,Machcha Patropoda (Fish Wrapped In Banana Leaf) ,seafood,,
398,398.0,398.0,398.0,38.0,,,,,Goan Fish Head Curry ,seafood,,
399,399.0,399.0,399.0,39.0,,,,,Kerala Fish Curry ,seafood,"Key Ingredients: white fish (cut into cubes), onion, tomato, garlic cloves, fresh green chillies (deseeded), oil, fresh coconut paste, red chilli paste, coriander powder, turmeric powder, salt, Whole dry red chillies, black mustard seeds, Curry leaves, tamarind extract, water",
400,400.0,400.0,400.0,40.0,,,,,Andhra Prawn Fry (Royallu Iguru) ,seafood,,
401,401.0,401.0,401.0,41.0,,,,,Tuna Mousse ,seafood,,
402,402.0,402.0,402.0,42.0,,,,,Prawn Pollichathu ,seafood,,
403,403.0,403.0,403.0,43.0,,,,,Poached Salmon With Prawns ,seafood,,
404,404.0,404.0,404.0,44.0,,,,,Konju Varutharaccha Curry (Kerala Prawn Curry) ,seafood,"Key Ingredients: Prawns, Salt, Turmeric powder, Coconut, Coriander seeds, Dry red chillies, Garlic, Shallots, Water, Coconut oil, Fenugreek seeds, Ginger, Curry leaves, Onion, Water, Tamarind pulp, Salt, Coconut oil, Mustard seeds, Shallots, Red chilli",
405,405.0,405.0,405.0,45.0,,,,,Mangalorean Fish ,seafood,,
406,406.0,406.0,406.0,46.0,,,,,Fish Andlouse ,seafood,"Key Ingredients: White wine and water mix to cover, Onion, Salt, Bay leaf, Black pepper corns, Olive oil, Onion, Garlic, Tomatoes (peeled and seeded), Basil leaves, Spring fresh thyme - optional 1 bay leaf, Salt and pepper, Olive oil, Wine vinegar, Prepared mustard, Salt and pepper, Assorted garden herbs ( parsley, basil etc.",
407,407.0,407.0,407.0,47.0,,,,,Kullu Trout ,seafood,,
408,408.0,408.0,408.0,48.0,,,,,Kane Rava Fry ,seafood,,
409,409.0,409.0,409.0,49.0,,,,,Baked Fish With White Sauce ,seafood,,
410,410.0,410.0,410.0,50.0,,,,,Fried Sangat (Fried Catfish) ,seafood,,
411,411.0,411.0,411.0,51.0,,,,,Valentine Love Maple Marinate Baked Salmon ,seafood,"Key Ingredients: मैपल सिरप, सॉय सॉस, लहसुन की कली कुचली हुई, गार्लिक सॉल्ट, पीसी कालीमिर्च, सैलमन फिलेट ",
412,412.0,412.0,412.0,52.0,,,,,Mash-Sha Baan Thom ,seafood,"Key Ingredients: पॉम्फ्रेट फिलेट, तेल , लहसुन, सफेद मिर्च, टेम्पूरा आटा, फिश सॉस, आॅस्टर सॉस, हरा धनिया ",
413,413.0,413.0,413.0,53.0,,,,,Fish With Jamun Sauce ,seafood,"Key Ingredients: जामुन, चीनी, मिर्च, लहसुन की कलियां, जीरा पाउडर, फिश फिलेट, सूजी, नमक, पालक",
414,414.0,414.0,414.0,54.0,,,,,Pesto Fish Kebabs ,seafood,"Key Ingredients: किंग फिश एक इंच टुकड़ों को में कटे हुए, लाल शिमला मिर्च एक इंच टुकड़ों को में कटे हुए, बेजल पेस्तो, वाइट वाइन विनेगर, नमक, कुकिंग स्प्रे",
415,415.0,415.0,415.0,55.0,,,,,Prawn Fried Rice ,seafood,"Key Ingredients: तेल, बैकन, प्रॉन्स, चिकन, गाजर, लहसुन की कलियां, अदरक, स्प्रिंग अनियन, स्वीट चिली सॉस, सोय सॉस, नमक, कालीमिर्च, स्वीट कॉर्न, सिरका, पके हुए चावल, हरा धनिया",
416,416.0,416.0,416.0,56.0,,,,,Damdama Fish Curry ,seafood,"Key Ingredients: फिश, प्याज, टमाटर , देगी लाल मिर्च पाउडर, जीरा पाउडर, धनिया पाउडर, हरा धनिया, जीरा, नमक, तेल",
417,417.0,417.0,417.0,57.0,,,,,Andhra Crab Meat Masala ,seafood,"Key Ingredients: प्रोसेस्ड क्रैब मीट, रिफाइंड तेल, कढ़ीपत्ते, लहसुन, हरी मिर्च, प्याज, अदरक-लहसुन, हरा धनिया, धनिया पाउडर, जीरा पाउडर, हल्दी पाउडर, गरम मसाला पाउडर, कशमिरी लाल पाउडर, नमक, नींबू, चॉप मसाला, टमाटर",
